ID,Label,Email
3939,spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04
3940,ham,"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted"
3941,ham,Do you like shaking your booty on the dance floor?
3942,ham,HCL chennai requires FRESHERS for voice process.Excellent english needed.Salary upto  &lt;#&gt; .Call Ms.Suman  &lt;#&gt;  for Telephonic interview -via Indyarocks.com
3943,ham,I'm in office now . I will call you  &lt;#&gt;  min:)
3944,ham,"Sorry, I'll call later"
3945,ham,Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...
3946,ham,No. She's currently in scotland for that.
3947,ham,K..u also dont msg or reply to his msg..
3948,spam,You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo
3949,ham,Is that seriously how you spell his name?
3950,ham,"Sorry, I'll call later"
3951,ham,Oh great. I.ll disturb him more so that we can talk.
3952,ham,Wat's da model num of ur phone?
3953,ham,You will be in the place of that man
3954,ham,We stopped to get ice cream and will go back after
3955,ham,God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!
3956,ham,Anything lor is she coming?
3957,ham,K.i will send in  &lt;#&gt;  min:)
3958,spam,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!
3959,ham,Sorry i din lock my keypad.
3960,ham,Where are you lover ? I need you ...
3961,spam,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114"
3962,ham,Nt joking seriously i told
3963,ham,I thought slide is enough.
3964,ham,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money."
3965,ham,"K, wait chikku..il send aftr  &lt;#&gt; mins"
3966,ham,Were trying to find a Chinese food place around here
3967,ham,"U need my presnts always bcz U cant mis love. \jeevithathile irulinae neekunna prakasamanu sneham\"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me...."""
3968,ham,Should I tell my friend not to come round til like  &lt;#&gt; ish?
3969,spam,74355 XMAS iscoming & ur awarded either ?00 CD gift vouchers & free entry 2 r ?00 weekly draw txt MUSIC to 87066 TnC
3970,ham,Hahaha..use your brain dear
3971,ham,"Oh yes, why is it like torture watching england?"
3972,ham,"I've got ten bucks, jay is being noncomittal"
3973,ham,Or ?go buy wif him then i meet ?later can?
3974,ham,"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there."
3975,ham,Mum ask ?to buy food home...
3976,ham,If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number
3977,ham,K actually can you guys meet me at the sunoco on howard? It should be right on the way
3978,ham,I cant pick the phone right now. Pls send a message
3979,spam,I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate)
3980,ham,Wrong phone! This phone! I answer this one but assume the other is people i don't well
3981,ham,As if i wasn't having enough trouble sleeping.
3982,ham,"Yes, princess. Toledo."
3983,ham,Am I the only one who doesn't stalk profiles?
3984,ham,Want to finally have lunch today?
3985,ham,I called but no one pick up e phone. I ask both of them already they said ok.
3986,ham,"Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow."
3987,ham,"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?"
3988,ham,"Sure, whenever you show the fuck up &gt;:("
3989,ham,Easy ah?sen got selected means its good..
3990,ham,I will see in half an hour
3991,ham,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
3992,ham,"Great. I'm in church now, will holla when i get out"
3993,ham,I'll pick you up at about 5.15pm to go to taunton if you still want to come.
3994,ham,I dont know why she.s not getting your messages
3995,ham,Why de. You looking good only:-)..
3996,spam,"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply"
3997,ham,"Well, I was about to give up cos they all said no they didn壽鱰 do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?"
3998,spam,Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.
3999,ham,So i'm doing a list of buyers.
4000,ham,"Sorry, I can't text &amp; drive coherently, see you in twenty"
4001,ham,So i could kiss and feel you next to me...
4002,spam,Valentines Day Special! Win over ?000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.
4003,ham,And how's your husband.
4004,ham,"Haha just kidding, papa needs drugs"
4005,ham,Change windows logoff sound..
4006,ham,Hmm ill have to think about it... ok you're forgiven! =D
4007,ham,Today am going to college so am not able to atten the class.
4008,ham,Are you willing to go for aptitude class.
4009,ham,Oh sorry please its over
4010,ham,Sounds like you have many talents! would you like to go on a dinner date next week?
4011,ham,Hello! How r u? Im bored. Inever thought id get bored with the tv but I am. Tell me something exciting has happened there? Anything! =/
4012,ham,"Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly.."
4013,ham,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop"
4014,ham,Hey tmr maybe can meet you at yck
4015,ham,Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.
4016,ham,"Hmmm ... I thought we said 2 hours slave, not 3 ... You are late ... How should I punish you ?"
4017,spam,You have 1 new message. Please call 08712400200.
4018,ham,Wat time r ?going to xin's hostel?
4019,ham,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?"
4020,ham,Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all
4021,ham,I got your back! Do you have any dislikes in bed?
4022,ham,No. I dont want to hear anything
4023,ham,"\Life is nothing wen v get everything\"". But \""life is everything wen v miss something \"". Real value of people wil be realized only in their absence.... gud mrng"""
4024,ham,You should get more chicken broth if you want ramen unless there's some I don't know about
4025,spam,FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242
4026,ham,Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.
4027,ham,Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.
4028,ham,And of course you should make a stink!
4029,ham,Go fool dont cheat others ok
4030,ham,Just wanted to say holy shit you guys weren't kidding about this bud
4031,ham,Ha... U jus ate honey ar? So sweet...
4032,ham,"Sorry sir, i will call you tomorrow.  senthil.hsbc"
4033,spam,"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!"
4034,ham,K.i did't see you.:)k:)where are you now?
4035,ham,"Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card"
4036,ham,"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer... "
4037,spam,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p"
4038,ham,Cos i want it to be your thing
4039,ham,Shall i ask one thing if you dont mistake me.
4040,ham,The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?
4041,ham,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com"
4042,ham,Oh god i am happy to see your message after 3 days
4043,ham,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts
4044,ham,I was gonna ask you lol but i think its at 7
4045,ham,HI ITS JESS I DONT KNOW IF YOU ARE AT WORK BUT CALL ME WHEN U CAN IM AT HOME ALL EVE. XXX
4046,spam,Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528
4047,ham,Wait . I will msg after  &lt;#&gt;  min.
4048,ham,If i start sending blackberry torch to nigeria will you find buyer for me?like 4a month. And tell dad not to buy bb from anyone oh.
4049,ham,Hey gorgeous man. My work mobile number is. Have a good one babe. Squishy Mwahs.
4050,ham,Oops sorry. Just to check that you don't mind picking me up tomo at half eight from station. Would that be ok?
4051,ham,Hi its in durban are you still on this number
4052,ham,He also knows about lunch menu only da. . I know
4053,ham,Ya! when are ?taking ure practical lessons? I start in june..  
4054,ham,How's ur paper?
4055,spam,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs
4056,ham,Shant disturb u anymore... Jia you...
4057,ham,I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?
4058,ham,I thank you so much for all you do with selflessness. I love you plenty.
4059,ham,I am not sure about night menu. . . I know only about noon menu
4060,ham,Gudnite....tc...practice going on
4061,ham,K ill drink.pa then what doing. I need srs model pls send it to my mail id pa.
4062,ham,I just saw ron burgundy captaining a party boat so yeah
4063,spam,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX ?.50
4064,ham,COME BACK TO TAMPA FFFFUUUUUUU
4065,ham,No message..no responce..what happend?
4066,ham,"Like I made him throw up when we were smoking in our friend's car one time, it was awesome"
4067,ham,Thanx...
4068,ham,Why tired what special there you had
4069,ham,"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier."
4070,ham,Happy birthday... May all ur dreams come true...
4071,ham,You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.
4072,ham,"Evry Emotion dsn't hav Words.Evry Wish dsn't hav Prayrs.. If u Smile,D World is wit u.Othrwise even d Drop of Tear dsn't lik 2 Stay wit u.So b happy.. Good morning, keep smiling:-)"
4073,ham,I cant pick the phone right now. Pls send a message
4074,ham,What about this one then.
4075,ham,Hey. You got any mail?
4076,ham,Now got tv 2 watch meh? U no work today?
4077,ham,Unlimited texts. Limited minutes.
4078,ham,Reckon need to be in town by eightish to walk from * carpark.
4079,ham,"The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe"
4080,ham,Wat time do u wan 2 meet me later?
4081,ham,Get ready for  &lt;#&gt;  inches of pleasure...
4082,ham,No management puzzeles.
4083,ham,Good evening! this is roger. How are you?
4084,ham,Hey they r not watching movie tonight so i'll prob b home early...
4085,ham,Oh wow thats gay. Will firmware update help
4086,ham,I AM AT THE GAS STATION. GO THERE.
4087,ham,I dled 3d its very imp
4088,ham,"That day ?say ?cut ur hair at paragon, is it called hair sense? Do ?noe how much is a hair cut? "
4089,ham,Try to do something dear. You read something for exams
4090,ham,In fact when do you leave? I think addie goes back to school tues or wed
4091,spam,URGENT! Your Mobile number has been awarded with a ?000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm
4092,ham,Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...
